[Ep  14400/25000] reward=1.248 | eps=0.443 | success_rate=0.89 | q_states=77563
[Ep  14600/25000] reward=1.270 | eps=0.435 | success_rate=0.93 | q_states=77563
[Ep  14800/25000] reward=0.225 | eps=0.426 | success_rate=0.89 | q_states=77563
[Ep  15000/25000] reward=1.258 | eps=0.418 | success_rate=0.98 | q_states=77563
[Ep  15200/25000] reward=1.254 | eps=0.409 | success_rate=0.95 | q_states=77568
[Ep  15400/25000] reward=1.227 | eps=0.401 | success_rate=0.94 | q_states=77584
[Ep  15600/25000] reward=1.247 | eps=0.392 | success_rate=0.98 | q_states=77585
[Ep  15800/25000] reward=1.270 | eps=0.384 | success_rate=0.99 | q_states=77603
[Ep  16000/25000] reward=1.265 | eps=0.375 | success_rate=0.96 | q_states=77604
[Ep  16200/25000] reward=1.265 | eps=0.367 | success_rate=0.95 | q_states=77604
[Ep  16400/25000] reward=1.255 | eps=0.358 | success_rate=0.93 | q_states=77606
[Ep  16600/25000] reward=1.261 | eps=0.350 | success_rate=0.92 | q_states=77606
[Ep  16800/25000] reward=1.266 | eps=0.341 | success_rate=0.96 | q_states=77606
[Ep  17000/25000] reward=1.261 | eps=0.333 | success_rate=0.94 | q_states=77620
[Ep  17200/25000] reward=1.255 | eps=0.324 | success_rate=0.95 | q_states=77620
[Ep  17400/25000] reward=1.266 | eps=0.316 | success_rate=0.98 | q_states=77629
[Ep  17600/25000] reward=1.266 | eps=0.308 | success_rate=0.98 | q_states=77629
[Ep  17800/25000] reward=1.256 | eps=0.299 | success_rate=0.97 | q_states=77629
[Ep  18000/25000] reward=1.280 | eps=0.291 | success_rate=0.96 | q_states=77629
[Ep  18200/25000] reward=1.265 | eps=0.282 | success_rate=0.99 | q_states=77629
[Ep  18400/25000] reward=1.275 | eps=0.274 | success_rate=0.91 | q_states=77629
[Ep  18600/25000] reward=1.266 | eps=0.265 | success_rate=0.95 | q_states=77629
[Ep  18800/25000] reward=1.255 | eps=0.257 | success_rate=0.93 | q_states=77639
[Ep  19000/25000] reward=0.200 | eps=0.248 | success_rate=0.97 | q_states=77639
